College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement
CLG12326,95,5.99,6.75,7,True,6,5,5,False
CLG12510,110,9.46,9.12,10,False,4,10,2,True
CLG0191,77,8.98,9.57,7,True,8,4,0,True
CLG1019,102,6.45,6.82,3,True,7,2,2,False
CLG3293,123,7.94,8.03,7,False,14,6,2,False
CLG2477,32,10.0,10.23,1,True,6,2,5,True
CLG8345,119,8.18,8.4,10,True,7,1,5,False
CLG0052,90,8.74,8.62,10,False,2,7,2,True
CLG14002,175,5.99,7.0,4,True,7,3,4,False
CLG5466,89,8.45,8.47,4,False,7,5,1,False
CLG6352,111,8.71,9.18,5,False,5,2,2,False
CLG13523,101,6.86,7.15,10,False,0,5,3,False
CLG10106,106,6.1,6.02,6,False,9,10,1,False
CLG12923,111,7.79,8.16,10,True,5,8,2,False
CLG0694,109,9.75,9.72,9,False,3,5,2,False
CLG12173,101,8.62,8.73,2,False,4,7,3,False
CLG4712,101,7.07,7.9,5,True,4,6,2,False
CLG17081,92,8.18,8.3,9,True,1,2,1,False
CLG19882,111,5.55,6.08,10,True,6,2,2,False
CLG3355,102,7.05,6.98,10,True,1,4,4,False
CLG3043,81,6.75,6.88,8,False,10,6,2,True
CLG18336,116,7.83,8.1,8,False,15,9,5,False
CLG9628,76,7.27,7.37,2,False,5,5,5,True
CLG16283,100,9.15,9.62,10,True,8,3,9,False
CLG10460,91,5.51,5.35,1,False,3,10,1,False
CLG2350,77,8.95,9.24,7,False,7,8,6,True
CLG9101,106,3.51,3.9,9,True,6,1,9,False
CLG13571,87,2.09,2.55,3,False,11,9,0,False
CLG8124,111,6.72,7.21,3,False,10,10,8,True
CLG10569,113,9.14,9.33,3,True,0,9,3,False
CLG8445,95,6.62,6.74,5,True,5,10,1,False
CLG13078,96,7.54,7.35,7,True,6,3,4,False
CLG14914,80,9.68,9.55,2,True,6,9,0,True
CLG1168,106,5.63,6.63,10,False,7,3,4,False
CLG0363,103,7.09,7.31,7,True,4,2,8,True
CLG1059,97,6.54,6.58,8,False,4,3,2,True
CLG18337,105,6.41,6.49,3,True,8,3,5,False
CLG12738,111,6.0,6.98,15,False,6,9,0,False
CLG17601,89,5.59,5.05,1,False,4,9,0,True
CLG9379,98,8.53,8.88,4,True,10,1,3,True
CLG5306,93,6.6,6.53,10,False,8,8,6,False
CLG1626,119,5.98,6.06,2,False,9,10,1,True
CLG9529,88,2.34,3.67,7,False,8,10,3,False
CLG8780,83,8.42,8.85,5,False,10,4,2,True
CLG9831,86,6.23,6.75,7,False,15,9,4,False
CLG5820,114,7.41,8.22,6,False,3,8,4,False
CLG19885,99,7.63,8.08,7,True,6,7,4,False
CLG9051,97,9.03,8.62,7,False,2,1,5,False
CLG0923,96,4.5,4.75,7,False,10,1,5,True
CLG14619,92,9.54,9.95,3,True,2,8,9,False
CLG5643,93,2.35,3.54,9,True,4,8,4,False
CLG9272,99,8.07,8.1,9,False,9,5,2,True
CLG13179,93,9.48,9.43,8,True,4,1,5,True
CLG16903,109,7.04,8.19,3,True,7,7,5,False
CLG10556,112,9.2,9.63,7,False,1,4,2,True
CLG11215,78,8.21,8.52,8,False,7,1,3,False
CLG8546,108,8.04,8.21,1,True,5,10,1,False
CLG6363,114,7.39,7.82,6,False,6,5,5,True
CLG13949,72,4.5,4.57,3,False,1,2,1,False
CLG10671,120,7.86,7.97,5,False,9,1,0,True
CLG4101,114,7.81,7.86,10,True,6,8,4,False
CLG14863,105,7.02,7.07,8,False,2,1,2,True
CLG7119,108,9.92,10.38,3,True,7,2,3,True
CLG8847,141,2.02,3.55,5,False,7,2,10,False
CLG15956,102,6.4,6.37,4,True,8,1,1,False
CLG16629,126,9.77,9.69,1,True,8,1,0,False
CLG3343,102,5.34,5.5,5,True,7,6,0,True
CLG7201,111,6.18,6.19,5,False,7,4,3,True
CLG1447,102,9.66,9.23,8,True,10,6,0,True
CLG0548,95,7.33,7.56,2,False,9,8,8,True
CLG13052,117,5.56,6.22,3,True,2,9,0,True
CLG19607,197,7.34,7.39,5,False,5,5,2,True
CLG0735,105,6.59,6.01,9,False,5,1,5,True
CLG11046,98,8.67,8.91,3,True,2,6,0,False
CLG15081,92,7.7,7.64,5,True,7,2,3,False
CLG1454,120,7.25,7.66,10,False,5,7,2,False
CLG13356,100,7.16,7.05,10,True,6,6,2,False
CLG14294,113,10.0,9.91,3,False,5,9,5,False
CLG16960,89,9.5,9.59,8,True,12,3,2,True
CLG14656,110,8.36,8.67,2,True,3,8,4,True
CLG3589,82,10.0,10.25,1,True,5,10,0,True
CLG7945,119,7.6,7.87,9,False,10,4,0,True
CLG1236,79,7.2,7.28,8,False,8,3,0,False
CLG2861,96,8.32,9.52,8,False,9,2,1,True
CLG18012,80,8.18,8.22,6,True,7,2,1,True
CLG7815,64,8.15,8.36,6,False,8,6,0,True
CLG16954,101,9.92,10.24,1,True,8,1,2,True
CLG3083,106,6.87,7.19,1,True,9,2,0,False
CLG0528,119,8.1,8.62,3,True,9,1,5,False
CLG7802,91,10.0,9.95,3,False,3,9,0,False
CLG13517,90,8.04,8.01,2,True,10,7,1,False
CLG6314,119,8.21,8.68,9,True,5,6,8,True
CLG15298,103,7.21,7.55,2,True,9,3,1,False
CLG9247,85,7.53,7.49,4,False,1,1,1,False
CLG1125,73,8.5,8.45,6,False,15,10,5,True
CLG3606,58,7.45,8.09,13,False,9,8,3,True
CLG11519,72,7.07,7.47,7,True,6,8,2,True
CLG5919,84,7.18,7.04,6,False,5,8,5,False
CLG11560,81,6.9,6.76,2,True,6,10,1,False
CLG2968,111,7.41,8.28,2,True,10,9,3,False
CLG3891,89,9.02,9.46,10,True,9,7,4,True
CLG4820,112,7.97,8.5,4,True,1,5,2,True
CLG5178,102,3.28,3.18,2,True,4,10,1,False
CLG17186,112,8.28,9.22,3,True,10,9,0,True
CLG0194,84,7.03,7.21,0,False,4,8,2,False
CLG15064,101,10.0,10.5,9,True,5,2,0,True
CLG4980,93,10.0,10.39,1,True,4,8,1,False
CLG6574,112,8.86,9.18,7,False,3,8,5,False
CLG11322,122,5.45,5.41,4,False,8,10,4,True
CLG9345,133,10.0,10.5,6,True,1,9,3,True
CLG10389,86,8.37,8.72,9,False,9,10,2,False
CLG15465,95,6.63,6.23,3,False,9,9,0,True
CLG6383,105,4.5,5.02,1,True,8,6,5,False
CLG16447,129,4.5,4.64,5,True,7,9,5,False
CLG10949,73,7.31,7.21,1,True,9,8,3,True
CLG15542,93,4.87,5.23,9,False,6,7,4,False
CLG9275,97,6.97,7.04,5,False,7,4,0,True
CLG3492,78,5.66,5.95,7,False,4,8,5,True
CLG13713,105,6.37,6.87,5,False,6,1,2,False
CLG15107,99,8.53,9.38,4,True,4,8,5,True
CLG8996,93,7.53,7.65,9,True,8,4,4,True
CLG8844,84,2.46,2.32,9,True,0,6,3,False
CLG4437,106,7.63,7.94,8,True,15,1,4,True
CLG6007,100,7.6,8.08,4,True,10,6,1,True
CLG12653,76,6.89,6.81,5,True,3,4,1,False
CLG14654,86,9.69,9.68,5,False,3,8,3,True
CLG19066,124,6.87,6.99,2,True,3,6,2,True
CLG4476,100,7.01,8.0,3,False,9,6,4,True
CLG12153,105,10.0,10.47,10,True,6,2,0,True
CLG15122,109,9.87,10.41,6,False,6,5,0,False
CLG19828,85,10.0,10.05,9,False,9,1,0,False
CLG16797,48,6.49,7.22,6,True,3,3,3,True
CLG16388,121,3.29,2.51,7,False,9,1,1,False
CLG11990,96,6.71,6.2,8,False,7,0,4,True
CLG10044,84,5.98,6.03,5,True,0,2,1,True
CLG7095,89,5.09,5.85,1,True,4,12,3,True
CLG7062,83,9.62,9.75,7,True,7,3,0,True
CLG19135,96,8.26,8.34,9,False,9,10,5,True
CLG9409,75,7.72,7.68,8,True,2,10,0,False
CLG11094,86,7.42,7.91,3,True,4,5,2,False
CLG13555,98,7.73,8.38,9,True,5,8,3,False
CLG16995,48,7.63,7.85,1,True,10,7,8,False
CLG0750,89,2.78,2.98,10,True,0,15,2,True
CLG17957,105,6.01,5.91,7,False,4,3,1,False
CLG18672,94,8.64,9.08,4,False,4,4,0,True
CLG2794,101,9.14,9.43,10,True,4,5,6,False
CLG9870,77,4.5,4.5,10,False,3,2,1,False
CLG4401,109,3.61,3.83,4,True,8,9,3,False
CLG7258,104,7.64,7.52,3,True,1,4,5,True
CLG10225,89,5.36,5.25,8,True,9,5,6,True
CLG2723,91,8.31,8.93,3,False,10,9,3,False
CLG16211,103,9.48,9.69,6,True,2,6,2,False
CLG19904,106,7.4,7.54,4,False,8,4,3,True
CLG17345,184,8.61,8.54,5,True,0,10,10,False
CLG5312,102,7.22,7.92,7,True,4,10,5,True
CLG16739,92,7.93,8.48,2,True,10,4,0,True
CLG18008,118,7.45,7.9,5,False,3,2,5,False
CLG19906,85,4.5,4.5,9,True,7,6,0,True
CLG3951,109,7.31,7.23,7,False,7,2,1,False
CLG10229,114,7.76,8.23,2,False,3,10,3,False
CLG5017,101,8.52,8.62,6,False,6,10,0,False
CLG2864,114,6.81,6.6,7,True,5,9,3,False
CLG10303,108,7.37,7.12,0,False,10,4,4,False
CLG12159,79,7.16,6.74,4,True,4,7,1,False
CLG19681,111,6.45,6.71,7,True,5,7,5,True
CLG3799,99,8.63,9.01,2,False,4,8,2,True
CLG11341,103,10.0,10.41,7,False,2,4,1,True
CLG7592,99,8.35,8.43,5,True,6,2,2,True
CLG8858,126,4.5,4.58,7,True,2,1,0,True
CLG3218,114,7.72,7.95,1,False,5,6,5,True
CLG5294,33,8.04,8.0,7,True,1,1,7,False
CLG2614,102,7.54,7.4,3,False,2,3,2,False
CLG16406,92,6.24,6.72,1,True,3,1,4,False
CLG18791,105,6.26,6.43,2,True,3,4,3,True
CLG15428,101,5.69,5.73,5,True,5,8,2,False
CLG2258,109,9.51,8.95,9,True,5,2,5,False
CLG6387,89,6.92,6.97,9,False,9,4,3,False
CLG5762,91,6.95,7.34,7,False,6,3,4,True
CLG19809,102,9.99,10.38,0,False,1,3,4,False
CLG11399,120,7.25,7.81,2,True,0,8,3,True
CLG4074,109,5.76,5.75,4,False,2,2,2,False
CLG5635,88,8.91,9.02,6,True,8,1,4,False
CLG7931,100,7.62,8.26,9,True,4,4,4,False
CLG5439,111,5.6,5.83,14,True,5,6,1,False
CLG19308,112,7.35,7.93,3,True,4,8,2,False
CLG2429,72,7.41,7.62,5,True,8,10,5,True
CLG19737,94,9.32,9.42,8,True,4,6,0,False
CLG2096,83,6.68,7.02,10,False,7,7,5,True
CLG6037,90,6.02,6.2,2,False,5,9,3,False
CLG16397,123,8.0,8.02,6,True,1,10,5,True
CLG0867,90,8.54,8.94,9,True,5,9,0,True
CLG1957,89,10.0,10.07,1,True,6,2,2,False
CLG13476,87,8.56,8.82,0,True,3,3,1,True
CLG7425,100,10.0,10.49,4,False,10,2,3,False
CLG1321,99,10.0,10.44,3,False,7,8,4,True
CLG16187,109,10.0,10.4,7,False,4,13,0,False
CLG0023,93,6.92,7.13,8,True,7,4,4,True
CLG0083,120,9.66,9.38,6,False,8,3,3,False
CLG8899,95,6.18,6.36,4,False,10,1,3,True
CLG5299,99,6.72,7.13,1,False,8,7,3,False
CLG15325,89,6.5,6.75,8,True,7,9,4,True
CLG10485,93,6.69,6.44,2,True,1,5,3,False
CLG18707,127,8.24,8.45,3,False,1,5,3,True
CLG9415,87,10.0,10.06,4,False,6,3,0,False
CLG2610,117,9.19,9.49,5,True,9,3,3,True
CLG10235,97,8.1,8.24,3,False,7,9,1,True
CLG7603,118,8.15,8.29,10,False,4,5,1,False
CLG3890,80,3.4,3.34,5,False,5,8,3,False
CLG7593,118,2.3,3.63,4,True,12,9,3,False
CLG11868,95,4.69,4.93,9,False,6,2,10,False
CLG13080,83,5.23,4.81,2,True,10,5,3,False
CLG0423,84,7.57,7.59,10,False,10,3,2,True
CLG15131,110,9.53,9.36,1,False,2,4,5,False
CLG4315,90,6.17,6.03,8,True,9,8,3,False
CLG11077,104,8.43,8.22,6,False,9,9,5,False
CLG13322,106,6.06,6.03,7,False,1,1,4,False
CLG4551,110,10.0,9.93,1,False,6,0,0,True
CLG6548,116,7.03,7.09,3,False,9,5,2,False
CLG9396,106,6.23,6.08,9,True,6,7,9,True
CLG6099,78,9.89,10.31,8,True,8,7,7,False
CLG9931,123,6.58,7.07,6,True,8,2,4,True
CLG7384,124,7.84,7.87,13,True,6,7,3,False
CLG12130,88,7.39,7.41,11,True,10,7,5,True
CLG10018,121,5.71,6.76,6,False,5,2,5,False
CLG4504,107,6.52,7.24,1,True,9,0,1,True
CLG0721,92,8.21,8.19,9,True,8,3,5,True
CLG15988,92,7.44,7.05,10,False,5,5,1,True
CLG9940,100,2.94,2.63,2,True,9,5,2,True
CLG14969,39,9.46,9.48,5,True,9,1,1,False
CLG15742,117,8.72,8.3,8,False,3,3,0,False
CLG8043,106,6.15,6.39,8,False,5,9,5,False
CLG0385,103,2.38,3.26,10,True,5,1,1,False
CLG17680,86,7.34,7.17,7,False,6,5,5,True
CLG13006,114,3.98,2.08,6,False,8,8,1,False
CLG8807,77,6.6,6.77,6,False,8,7,3,True
CLG11296,113,8.79,8.59,5,False,7,0,2,True
CLG7440,100,5.91,6.41,7,True,1,1,2,True
CLG10369,98,6.66,7.34,2,True,6,9,3,True
CLG16010,77,6.96,7.43,3,False,4,10,2,True
CLG7755,87,4.5,5.05,4,True,9,2,4,False
CLG13033,82,8.8,9.01,10,True,7,5,0,False
CLG2139,83,8.41,8.49,8,False,10,8,1,False
CLG1254,106,5.92,5.6,5,False,1,9,4,False
CLG14515,97,6.1,6.29,3,False,1,4,1,True
CLG2028,138,6.09,5.83,4,True,8,10,0,True
CLG8145,99,3.8,2.11,5,True,9,6,4,False
CLG14356,95,10.0,10.5,2,False,2,1,4,True
CLG19301,127,7.77,8.02,6,True,8,4,4,True
CLG14858,105,8.74,8.7,10,False,1,5,0,True
CLG15119,107,8.71,8.56,10,True,7,5,4,True
CLG16053,89,9.52,9.46,3,True,6,4,2,True
CLG11935,85,9.24,9.33,3,True,8,9,0,True
CLG6988,101,8.82,9.19,4,False,7,6,0,True
CLG14985,98,9.19,9.75,6,False,8,2,5,True
CLG14952,70,10.0,10.5,7,True,1,8,4,False
CLG14016,95,5.95,5.47,1,False,9,4,0,False
CLG0395,116,5.68,5.64,5,True,7,1,1,False
CLG3412,101,4.87,5.11,6,True,1,3,3,False
CLG11142,98,3.43,3.25,8,True,3,9,0,False
CLG18171,87,7.7,7.23,2,True,10,7,4,False
CLG5039,124,9.81,9.65,4,True,2,10,2,False
CLG13065,85,5.39,5.13,4,True,3,1,5,True
CLG15620,105,9.19,9.23,3,True,9,5,1,False
CLG7431,119,7.61,7.79,3,False,3,7,0,False
CLG5033,95,8.66,8.52,5,False,8,4,5,True
CLG9739,77,10.0,10.3,3,False,2,5,0,False
CLG16769,110,5.34,5.81,9,False,3,3,5,False
CLG12650,123,6.12,6.54,6,True,9,1,3,False
CLG7848,121,2.37,2.21,3,True,8,0,5,False
CLG15694,97,9.91,10.28,5,False,4,1,3,True
CLG9953,93,3.66,3.61,8,True,8,2,1,True
CLG6587,94,7.47,7.41,2,True,4,5,0,True
CLG15509,76,9.41,9.13,5,True,4,2,0,False
CLG18257,71,8.75,8.84,9,True,1,1,1,True
CLG16985,93,7.41,7.55,6,False,9,7,4,False
CLG11726,180,8.53,8.33,8,True,15,8,2,False
CLG14850,100,7.52,7.66,7,False,4,9,3,False
CLG16818,100,4.9,4.94,5,False,8,5,4,True
CLG16603,112,8.31,9.06,8,True,9,6,2,False
CLG6452,95,8.19,8.77,3,False,1,9,4,False
CLG2699,93,9.83,10.37,4,False,1,8,3,True
CLG8812,132,10.0,10.33,5,True,1,9,5,False
CLG1979,88,7.95,7.98,8,False,4,2,2,True
CLG2571,173,6.97,7.0,4,True,4,5,4,False
CLG13013,75,9.41,9.6,1,True,2,9,3,False
CLG0234,92,7.82,8.06,4,False,13,2,4,True
CLG17434,109,7.9,8.09,9,True,2,6,5,False
CLG17386,80,8.36,8.67,10,True,10,2,1,True
CLG2441,98,10.0,9.73,10,True,4,10,0,True
CLG17762,102,5.86,6.18,3,False,4,10,0,True
CLG3121,116,7.25,7.91,9,True,4,9,1,False
CLG0627,123,7.01,7.45,2,False,9,6,0,False
CLG18145,76,9.15,9.31,4,False,15,10,1,False
CLG2014,88,7.99,8.39,7,True,7,7,4,False
CLG0976,120,7.53,7.71,8,True,7,5,5,False
CLG2529,98,10.0,10.5,2,False,10,1,2,False
CLG7011,98,9.22,9.61,9,True,3,1,0,True
CLG8631,109,10.0,9.98,2,True,5,3,4,True
CLG8557,108,8.76,8.87,2,False,10,8,2,True
CLG17782,107,8.92,9.19,3,True,7,1,3,False
CLG13610,96,7.66,8.1,6,True,8,6,5,False
CLG12026,117,7.03,7.24,9,False,5,7,10,True
CLG12281,134,4.88,4.81,6,True,9,7,2,False
CLG10770,111,7.91,7.99,6,True,1,10,3,True
CLG3172,105,6.32,5.89,8,False,1,9,5,False
CLG9237,104,6.4,6.63,10,True,3,6,4,True
CLG4701,100,7.71,7.4,10,True,3,2,4,False
CLG6425,77,8.17,7.95,6,True,8,9,2,True
CLG8888,70,5.9,6.32,6,True,7,6,5,True
CLG1722,96,8.74,9.06,6,False,10,14,5,False
CLG2035,77,2.61,3.94,1,True,5,2,0,False
CLG14954,118,6.31,6.74,5,False,5,2,1,True
CLG10029,110,5.95,6.49,4,True,8,7,9,False
CLG11516,91,7.49,7.47,4,False,9,1,5,True
CLG12944,119,10.0,10.25,8,False,9,2,7,False
CLG5158,108,7.86,7.92,3,False,9,0,5,False
CLG14915,113,10.0,10.01,9,False,4,7,7,True
CLG12784,77,7.79,7.56,1,True,4,2,1,False
CLG3961,113,6.82,7.12,3,True,9,7,3,True
CLG15981,98,5.14,5.54,6,True,5,3,1,False
CLG8079,126,7.5,7.88,9,False,9,4,2,True
CLG4080,97,7.96,7.75,4,True,0,7,8,True
CLG12219,35,8.78,9.25,6,True,7,5,1,True
CLG10964,79,8.5,8.55,7,True,7,2,3,True
CLG17887,110,8.38,8.22,10,True,7,6,1,True
CLG0247,98,8.54,8.6,4,False,3,7,3,False
CLG14712,79,7.8,7.82,0,True,3,4,1,False
CLG16417,120,7.44,7.66,1,False,10,3,3,False
CLG12328,82,6.33,6.85,8,False,7,1,4,False
CLG12066,85,5.48,5.59,2,False,4,9,0,False
CLG6716,93,5.46,6.24,10,False,6,10,1,True
CLG16900,74,10.0,9.9,2,True,6,9,2,True
CLG7204,119,3.17,2.15,7,False,2,3,2,False
CLG4332,79,6.41,6.65,0,False,6,3,2,True
CLG19123,98,7.44,7.23,1,True,7,2,1,True
CLG2979,92,3.66,3.46,9,True,7,6,1,True
CLG18729,103,7.85,8.24,8,True,10,2,4,False
CLG6981,93,8.18,8.35,8,False,2,8,1,False
CLG2568,98,8.21,8.38,4,True,8,8,0,True
CLG4061,154,8.1,7.99,9,True,6,5,0,True
CLG1156,101,9.64,9.77,8,False,4,6,2,True
CLG3778,105,7.43,7.83,10,False,10,7,2,True
CLG14851,51,7.43,8.06,6,False,3,4,1,True
CLG12414,72,9.36,9.84,8,True,4,9,0,True
CLG6954,108,8.89,9.41,0,False,6,1,4,True
CLG18551,115,5.16,5.56,1,True,7,1,7,False
CLG3865,94,6.64,6.97,7,True,9,1,3,True
CLG14708,38,8.83,8.94,10,False,10,6,2,True
CLG12214,79,6.63,6.82,9,False,7,10,4,True
CLG10870,113,7.29,7.6,7,False,9,6,1,False
CLG11440,120,7.87,7.64,8,True,5,6,5,True
CLG0715,88,9.65,9.88,10,False,2,8,0,True
CLG18689,104,6.7,6.84,4,False,3,7,1,True
CLG12910,115,7.04,6.98,7,False,6,6,4,True
CLG18731,104,7.89,7.77,7,False,4,10,4,True
CLG7865,117,7.74,7.72,1,True,4,4,1,False
CLG12759,98,7.7,7.84,6,False,9,4,0,False
CLG14517,98,8.17,8.35,9,False,2,3,5,True
CLG7089,81,9.1,8.87,8,False,0,1,3,False
CLG13767,113,8.67,9.59,7,True,1,6,2,True
CLG17818,90,10.0,10.07,4,True,4,2,5,False
CLG14974,80,8.18,8.67,4,False,4,8,5,False
CLG5160,89,7.18,7.37,5,False,2,0,3,True
CLG3465,107,6.66,7.11,10,False,0,9,3,True
CLG8448,86,8.7,9.0,6,False,5,6,1,False
CLG19792,95,8.13,8.04,10,True,6,8,3,True
CLG0503,101,5.95,5.97,12,False,5,1,0,True
CLG3156,117,6.81,6.75,13,True,8,5,5,True
CLG15017,83,7.32,7.36,3,True,0,6,3,False
CLG12279,79,4.69,4.82,9,True,9,5,3,False
CLG18607,123,8.57,8.78,1,False,8,10,1,True
CLG10390,71,7.83,7.81,5,False,8,4,4,False
CLG11087,93,8.71,8.52,2,True,3,4,0,True
CLG14267,125,2.54,2.11,4,False,4,8,0,False
CLG5246,109,2.04,2.12,7,True,1,8,4,False
CLG12495,113,8.08,8.56,5,True,10,5,5,True
CLG15416,94,9.87,9.89,3,True,2,6,5,True
CLG14279,98,6.12,6.31,8,True,1,5,0,False
CLG1122,121,4.87,4.87,9,False,9,9,0,False
CLG6925,98,7.87,8.28,4,False,8,5,5,True
CLG2863,115,4.67,4.83,4,False,8,8,7,False
CLG5124,74,5.72,6.14,7,True,2,8,2,True
CLG14754,95,7.53,7.89,4,True,8,2,0,False
CLG10027,91,10.0,10.05,1,False,6,2,3,False
CLG0112,78,7.81,7.78,5,False,10,6,5,False
CLG17456,95,5.85,6.28,9,True,6,8,0,False
CLG19387,110,10.0,10.07,1,False,8,1,0,True
CLG1737,86,8.27,8.33,1,False,6,4,4,False
CLG19268,117,4.9,5.27,7,True,10,8,5,False
CLG1402,89,5.12,5.21,5,False,3,8,0,True
CLG7247,119,8.33,8.43,1,True,1,6,3,True
CLG3071,92,6.92,6.75,2,True,6,8,4,False
CLG2552,94,6.96,7.32,8,True,4,0,0,False
CLG11211,95,8.16,8.12,4,False,5,12,0,False
CLG1065,119,6.32,6.27,6,False,5,7,5,True
CLG1618,115,6.43,6.53,4,False,5,15,3,False
CLG8828,107,8.63,9.32,8,False,3,2,1,False
CLG14158,108,6.6,7.42,7,False,8,8,5,False
CLG10666,102,7.27,7.49,11,True,8,5,1,False
CLG0021,124,7.14,6.93,3,True,4,10,3,False
CLG9357,131,7.47,7.73,5,True,1,7,4,True
CLG4251,88,6.48,6.88,0,False,1,1,0,False
CLG5780,111,7.98,8.24,2,False,3,2,5,True
CLG4495,121,9.31,9.34,2,False,3,8,2,True
CLG0276,99,9.73,9.86,8,False,5,6,4,False
CLG10039,47,6.76,6.87,1,True,9,3,3,True
CLG3018,69,5.69,6.12,9,False,4,13,1,True
CLG10954,119,6.45,6.64,5,True,8,5,4,True
CLG2849,98,6.68,7.01,8,True,6,8,3,True
CLG0368,112,8.92,9.23,5,True,7,5,4,False
CLG4337,105,6.67,6.57,2,True,5,1,3,False
CLG4833,104,6.77,6.98,1,True,8,8,5,True
CLG11618,89,9.36,9.8,7,True,8,8,3,False
CLG14697,76,5.78,6.49,8,True,8,10,5,True
CLG13012,124,6.82,7.21,4,True,1,7,4,True
CLG11963,86,7.22,7.43,3,True,3,6,1,True
CLG7338,88,7.69,7.54,7,True,1,8,3,True
CLG11120,113,8.65,8.72,6,True,7,6,2,True
CLG6816,184,7.27,7.06,9,False,1,8,4,False
CLG11586,90,9.25,9.06,9,False,10,5,4,True
CLG7776,92,7.2,7.7,6,False,1,1,2,False
CLG3413,96,6.11,6.36,3,True,3,8,3,True
CLG8671,81,6.8,7.06,8,True,6,1,3,True
CLG6974,101,4.92,5.76,2,True,1,5,1,True
CLG0747,102,3.64,2.67,0,False,9,2,2,True
CLG0003,91,6.33,6.8,6,True,1,7,5,True
CLG12476,95,4.5,4.53,3,True,9,8,2,False
CLG19116,90,7.24,7.38,6,True,1,0,1,True
CLG18696,75,6.39,6.5,9,False,10,10,0,False
CLG16831,101,4.56,4.79,3,True,10,1,4,False
CLG10001,82,8.82,8.94,2,True,6,1,3,False
CLG4005,106,4.59,4.52,7,True,7,10,2,True
CLG15223,81,9.66,9.88,10,False,5,4,0,False
CLG13926,93,6.18,6.13,10,False,3,3,4,True
CLG2174,97,9.18,9.74,10,False,12,5,1,False
CLG3491,74,7.77,7.73,4,False,1,0,4,False
CLG0535,72,10.0,9.5,9,True,2,3,1,True
CLG3162,83,10.0,10.2,1,True,1,1,4,False
CLG13504,80,8.52,8.95,4,True,5,5,0,True
CLG18412,87,6.7,7.16,2,False,4,6,5,True
CLG1079,36,7.92,8.55,3,False,4,4,0,True
CLG0283,103,4.5,4.6,5,True,3,3,0,False
CLG5283,73,3.43,3.63,0,True,11,9,7,False
CLG12162,89,6.71,7.22,2,True,1,4,0,True
CLG18712,106,5.27,5.81,1,False,9,8,2,False
CLG16530,115,7.4,7.57,3,True,7,8,2,False
CLG15234,89,7.94,8.33,6,False,10,8,0,True
CLG1629,116,4.62,5.01,8,True,1,8,0,True
CLG3982,94,7.16,7.63,8,False,2,4,1,True
CLG18413,98,3.3,2.5,9,True,6,3,3,True
CLG4916,94,10.0,10.11,4,True,6,4,3,True
CLG6294,89,4.7,5.11,3,True,7,2,1,True
CLG18079,93,7.72,7.83,5,True,5,3,0,False
CLG12247,117,7.32,7.51,5,True,2,0,4,False
CLG17591,122,2.84,2.83,3,False,5,6,1,True
CLG19138,112,8.48,9.06,4,True,1,9,1,False
CLG19750,178,8.24,8.88,4,False,9,1,2,True
CLG10363,87,5.54,5.53,10,True,3,0,3,False
CLG5067,83,7.05,7.46,2,True,7,4,1,True
CLG18447,94,8.25,8.27,2,True,7,6,4,True
CLG19601,89,7.8,8.5,2,True,1,2,2,True
CLG18598,89,7.38,7.26,8,False,6,6,5,True
CLG9495,106,5.87,6.14,9,True,5,10,0,True
CLG3061,107,8.53,8.5,7,False,7,6,8,False
CLG3163,81,7.67,7.85,1,True,1,7,1,False
CLG11761,101,7.73,7.99,10,True,5,2,0,False
CLG13821,35,8.1,8.51,5,True,1,1,1,False
CLG19196,107,5.85,5.98,1,False,4,8,5,True
CLG4191,101,7.1,7.59,8,True,4,5,1,True
CLG0848,98,4.57,5.02,1,True,6,9,5,True
CLG4993,80,4.85,4.97,5,False,5,3,0,False
CLG11934,86,8.63,8.82,10,True,8,13,2,True
CLG9372,96,8.72,9.06,7,True,4,7,9,True
CLG18401,87,5.63,5.58,11,True,2,6,2,False
CLG18940,99,8.62,8.32,2,False,5,2,5,True
CLG8008,103,7.12,7.63,3,False,5,1,4,False
CLG16276,81,8.3,8.34,3,True,4,10,3,True
CLG1127,111,7.01,7.44,10,False,1,9,4,False
CLG8271,84,6.85,6.79,9,False,8,10,2,False
CLG15772,122,7.3,7.54,9,True,8,8,4,False
CLG14033,88,7.68,8.06,6,True,4,7,5,False
CLG18596,97,7.56,7.8,9,False,9,2,0,True
CLG11432,107,7.47,7.71,8,True,9,2,5,True
CLG9481,199,9.25,8.77,2,True,4,1,4,True
CLG6484,104,9.17,8.86,1,True,8,5,4,True
CLG15103,102,10.0,10.19,4,False,6,6,1,False
CLG11848,105,7.03,7.43,0,False,7,8,1,True
CLG4621,83,6.49,6.66,2,False,2,3,0,True
CLG14548,102,7.32,7.39,9,True,9,10,5,False
CLG12880,100,6.44,6.58,8,False,3,7,0,False
CLG3966,97,7.62,7.9,9,True,4,6,2,False
CLG8629,97,6.32,6.54,8,True,3,7,0,False
CLG3382,171,9.04,9.59,2,False,5,13,4,False
CLG18379,112,5.44,5.83,6,False,4,2,4,True
CLG6804,113,5.48,5.85,0,True,9,8,5,True
CLG12272,102,6.08,6.21,3,True,5,0,5,True
CLG0759,117,8.36,8.26,10,False,10,1,5,False
